price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price,calculated_price
3300,3.813,4.297,True,False,166.039,flat,Sarria-Sant Gervasi,18.984,3152.0843760000002
4600,2.959,1.999,False,True,85.242,,Eixample,60.016,5115.883872
3500,,2.89,True,False,187.685,apartment,Eixample,17.038,3197.77703
3000,2.102,1.094,False,False,31.129,flat,Eixample,103.176,3211.7657040000004
3900,4.81,4.948,True,False,309.032,flat,Gràcia,11.111,3433.654552
3500,1.844,1.862,True,True,123.803,attic,Sarria-Sant Gervasi,32.862,4068.414186
3885,2.867,1.912,False,True,123.938,flat,Eixample,36.613,4537.741994
3100,1.052,1.083,True,True,49.837,apartment,Ciutat Vella,57.717,2876.442129
5495,3.003,1.857,False,False,91.001,apartment,Nou Barris,64.448,5864.832448
2700,3.081,2.804,True,False,,flat,Sarria-Sant Gervasi,18.469,
4500,2.973,1.844,True,False,192.305,flat,Ciutat Vella,25.834,4968.00737
2512,1.825,0.976,False,False,,apartment,Eixample,34.178,
8000,3.654,3.869,True,False,240.284,flat,Ciutat Vella,35.432,8513.742688
2500,4.995,2.812,True,False,196.053,flat,Eixample,13.383,2623.777299
2800,3.039,2.925,True,True,136.475,flat,Gràcia,21.988,3000.8122999999996
4600,3.979,4.279,False,False,217.936,apartment,Gràcia,22.972,5006.425792
3600,3.755,3.111,False,True,159.991,flat,Sants-Montjuïc,20.788,3325.8929080000003
2950,5.214,3.005,True,False,280.137,flat,Ciutat Vella,10.808,3027.720696
2500,1.876,1.842,True,True,65.134,flat,Sarria-Sant Gervasi,35.886,2337.398724
2500,2.731,2.181,True,True,137.042,attic,Eixample,,
3500,5.087,2.756,True,True,234.84,flat,Gràcia,13.955,3277.1922
4515,1.853,2.134,False,False,93.153,apartment,Sant Martí,54.254,5053.922862
3540,3.881,3.249,True,True,207.536,flat,Sarria-Sant Gervasi,19.546,4056.4986559999998
3657,2.089,0.994,False,False,69.63,apartment,Gràcia,55.404,3857.78052
2600,2.884,2.125,True,False,157.51,flat,Sant Martí,18.989,2990.95739
3800,4.755,3.221,True,False,197.079,flat,Eixample,17.83,3513.91857
4500,4.309,,True,False,160.935,flat,Sarria-Sant Gervasi,30.408,4893.71148
3200,2.714,1.905,True,True,131.603,flat,Horta- Guinardo,24.497,3223.8786910000003
5900,5.371,3.952,True,False,354.974,flat,Gràcia,,
4150,4.952,4.323,True,False,,flat,Eixample,14.403,
3478,1.887,,False,False,90.644,apartment,Sant Martí,35.386,3207.5285840000006
4173,3.133,1.885,True,False,108.003,apartment,Ciutat Vella,40.829,4409.654487
4900,5.437,5.366,True,True,255.996,flat,Eixample,18.097,4632.759612000001
6000,1.956,,True,True,323.348,,Sant Martí,18.334,5928.262232
3550,3.113,2.088,True,True,141.145,flat,Eixample,24.417,3446.3374650000005
2500,3.862,2.072,True,False,154.412,flat,Sarria-Sant Gervasi,16.919,2612.4966280000003
3750,2.048,1.856,False,True,109.417,apartment,Sarria-Sant Gervasi,33.198,3632.425566
2900,4.257,3.23,True,False,201.929,flat,Sarria-Sant Gervasi,14.149,2857.093421
2500,1.867,2.722,True,False,68.048,flat,Eixample,34.413,2341.735824
3800,5.498,3.721,True,False,,flat,Ciutat Vella,12.729,
3600,4.965,2.993,True,False,263.157,flat,Ciutat Vella,12.531,3297.620367
4546,2.93,2.043,False,False,131.74,apartment,Horta- Guinardo,33.367,4395.76858
3900,5.572,4.754,True,True,228.783,flat,Sarria-Sant Gervasi,16.768,3836.2333439999998
3000,1.068,0.928,True,False,64.164,apartment,Eixample,49.855,3198.89622
4000,2.835,1.083,False,True,94.972,flat,Eixample,43.33,4115.136759999999
3479,2.154,1.075,True,False,80.383,apartment,Eixample,42.776,3438.463208
3600,,1.993,False,False,183.838,attic,Eixample,17.493,3215.8781339999996
2600,4.377,2.747,True,True,216.601,flat,Sant Martí,13.16,2850.46916
2500,1.864,1.994,True,False,100.898,apartment,Horta- Guinardo,23.079,2328.624942
4700,4.06,3.213,True,True,267.392,flat,Eixample,16.208,4333.889536
2500,2.043,2.107,True,False,120.27,apartment,Sarria-Sant Gervasi,20.589,2476.2390299999997
7500,,3.086,True,True,172.946,attic,Les Corts,49.88,8626.54648
3200,3.088,1.815,True,False,130.154,flat,Sants-Montjuïc,21.152,2753.017408
3600,2.874,1.983,True,False,211.377,attic,Eixample,17.341,3665.4885570000006
2969,1.0,1.073,False,False,41.782,apartment,Eixample,72.911,3046.367402
2495,3.684,2.034,True,True,191.963,flat,Gràcia,14.021,2691.513223
3200,4.299,3.298,True,False,181.242,flat,Eixample,17.261,3128.4181619999995
2800,1.093,,True,True,73.774,,Sants-Montjuïc,42.603,3142.993722
2600,3.283,1.95,True,True,173.856,flat,Eixample,14.239,2475.535584
2700,4.213,2.067,True,False,77.108,,Sant Martí,32.106,2475.629448
3668,3.094,1.884,False,True,90.062,apartment,Ciutat Vella,35.298,3179.008476
3200,4.956,3.192,True,False,204.78,flat,Sarria-Sant Gervasi,13.905,2847.4658999999997
3400,4.369,4.701,True,False,176.183,flat,Eixample,19.832,3494.061256
2500,4.119,3.201,True,False,136.441,flat,Gràcia,19.155,2613.527355
2600,2.883,2.841,False,True,153.983,,Eixample,15.774,2428.927842
2600,4.228,3.012,True,False,161.594,flat,Sant Martí,16.217,2620.5698979999997
3300,3.16,2.906,True,False,139.593,flat,Eixample,22.077,3081.794661
4000,2.733,4.353,True,True,380.998,attic,Eixample,11.993,4569.309014
3668,2.894,1.001,True,False,68.792,apartment,Sants-Montjuïc,50.065,3444.07148
4500,4.201,2.739,True,True,272.154,,Horta- Guinardo,17.224,4687.580496
3450,1.886,,False,False,57.553,apartment,Ciutat Vella,54.871,3157.990663
4200,4.952,4.112,True,True,232.502,apartment,Eixample,,
2500,4.153,1.867,True,True,199.542,flat,Sant Martí,13.697,2733.126774
4600,5.346,2.731,False,True,267.263,flat,Sant Martí,16.97,4535.4531099999995
8500,4.142,5.263,True,False,316.04,attic,Nou Barris,24.923,7876.66492
2543,2.123,0.991,False,False,95.932,apartment,Les Corts,29.397,2820.113004
2500,2.723,2.703,False,True,142.344,,Eixample,18.112,2578.1345279999996
8500,5.197,5.384,True,True,499.343,flat,Les Corts,19.441,9707.727263
3000,3.081,3.259,True,False,172.067,flat,Horta- Guinardo,17.192,2958.1758640000003
3900,3.052,2.907,True,True,172.598,flat,Sant Martí,24.388,4209.320024000001
2950,5.114,3.214,True,False,273.24,flat,Sarria-Sant Gervasi,10.473,2861.6425200000003
3900,3.051,2.008,False,False,138.652,attic,Sant Andreu,23.735,3290.9052199999996
4219,3.803,2.185,False,False,119.102,apartment,Sarria-Sant Gervasi,39.931,4755.861962
3300,3.233,2.175,True,True,143.273,flat,Eixample,22.011,3153.582003
3200,9.384,2.861,True,False,341.837,flat,Eixample,9.913,3388.630181
3990,4.279,2.711,True,False,281.313,flat,Ciutat Vella,14.057,3954.4168409999997
3100,4.36,3.267,False,False,177.745,flat,Sarria-Sant Gervasi,16.755,2978.117475
2500,1.977,,True,True,107.511,flat,Nou Barris,,
3596,2.134,1.083,False,False,54.817,apartment,Eixample,64.156,3516.839452
2500,2.938,2.0,True,False,,flat,Ciutat Vella,14.225,
2800,2.884,2.92,True,True,153.912,flat,Sarria-Sant Gervasi,21.967,3380.984904
3000,4.106,2.102,False,True,195.53,flat,Sants-Montjuïc,17.176,3358.4232799999995
3300,4.043,0.958,True,False,162.536,flat,Sarria-Sant Gervasi,22.109,3593.508424
2500,4.17,2.758,True,False,172.219,flat,Sant Martí,13.056,2248.491264
3000,3.144,2.156,True,False,146.917,flat,Gràcia,17.607,2586.7676189999997
2575,3.114,2.157,True,True,165.049,flat,Ciutat Vella,17.743,2928.464407
3245,2.099,2.12,False,False,63.09,apartment,Eixample,50.87,3209.3883
3500,3.0,2.838,True,True,178.523,apartment,Ciutat Vella,17.493,3122.902839
2970,2.931,2.085,False,False,,apartment,Sant Andreu,21.992,
2600,3.227,2.121,False,True,187.335,flat,Gràcia,14.007,2624.001345
3333,2.196,1.032,False,False,80.295,apartment,Ciutat Vella,45.549,3657.356955
4000,0.0,0.922,True,False,129.244,,Ciutat Vella,35.639,4606.126916
2700,4.317,2.106,False,False,77.613,,Eixample,30.529,2369.4472769999998
7500,5.361,3.601,True,True,,attic,Eixample,34.498,
3000,3.184,3.039,True,True,178.525,,Sant Martí,18.424,3289.1446
4000,3.732,3.64,True,True,176.368,flat,Ciutat Vella,23.694,4178.863391999999
3000,2.119,2.157,True,True,117.506,flat,Eixample,28.205,3314.2567299999996
2600,3.103,2.182,False,False,91.214,flat,Les Corts,31.439,2867.676946
4500,6.591,3.204,False,True,240.588,attic,Eixample,17.156,4127.527728
4500,3.714,2.944,False,False,202.656,flat,Eixample,19.452,3942.0645120000004
2580,3.26,2.019,True,False,136.06,apartment,Sant Andreu,,
3600,3.074,3.252,True,True,203.938,attic,Sarria-Sant Gervasi,17.068,3480.813784
3464,2.901,2.07,False,False,56.138,apartment,Eixample,51.371,2883.865198
2700,3.687,1.875,True,False,79.773,,Eixample,32.637,2603.5514009999997
6500,4.304,4.34,False,True,268.274,flat,Ciutat Vella,24.534,6581.8343159999995
4000,2.909,1.889,True,False,265.211,flat,Sarria-Sant Gervasi,17.081,4530.069091
2500,0.0,,False,True,153.882,study,Eixample,14.783,2274.837606
4800,,4.132,True,True,205.251,flat,Eixample,25.125,5156.931375
5000,5.055,4.37,True,False,276.083,flat,Sarria-Sant Gervasi,18.047,4982.469901
6800,5.331,4.745,True,True,297.484,flat,Ciutat Vella,20.785,6183.20494
4200,,1.854,True,True,86.931,flat,Sants-Montjuïc,44.418,3861.3011579999998
3800,5.233,2.767,True,False,216.525,flat,Sants-Montjuïc,20.394,4415.81085
3390,,1.998,False,False,76.417,apartment,Sant Martí,47.339,3617.504363
4476,1.824,1.032,False,False,65.984,apartment,Sant Martí,65.54,4324.59136
7000,5.572,5.857,True,False,377.05,flat,Sarria-Sant Gervasi,18.084,6818.5722000000005
7147,4.296,1.951,True,False,106.942,apartment,Sants-Montjuïc,,
3000,1.856,2.107,True,True,,flat,Sarria-Sant Gervasi,21.041,
3900,2.971,3.294,True,True,173.651,flat,Sarria-Sant Gervasi,24.173,4197.665623
4700,4.518,4.929,True,False,282.375,flat,Sarria-Sant Gervasi,15.219,4297.465125
3219,2.913,2.064,True,True,123.414,flat,Eixample,29.242,3608.8721880000003
3000,3.055,1.808,False,False,136.005,flat,Eixample,19.908,2707.58754
2500,3.198,2.029,True,False,182.649,apartment,Ciutat Vella,13.254,2420.829846
3850,5.433,3.175,True,True,,apartment,Sarria-Sant Gervasi,12.957,
3800,4.215,1.935,True,True,199.581,flat,Ciutat Vella,20.099,4011.378519
8500,,5.393,True,True,469.483,flat,Sarria-Sant Gervasi,19.319,9069.942077
3418,3.173,2.034,False,False,82.387,apartment,Ciutat Vella,41.359,3407.443933
4146,0.944,1.05,False,False,59.445,apartment,Ciutat Vella,68.662,4081.61259
2700,2.167,1.05,True,False,60.483,flat,Ciutat Vella,,
3500,3.69,3.885,True,True,217.51,flat,Horta- Guinardo,14.826,3224.80326
8000,5.456,5.717,True,False,258.696,attic,Sants-Montjuïc,30.51,7892.8149600000015
4100,4.206,2.084,True,True,106.762,attic,Eixample,42.685,4557.13597
3500,4.855,4.309,False,True,229.167,flat,Gràcia,,
4600,,1.972,True,True,84.886,,Sarria-Sant Gervasi,58.05,4927.632299999999
3000,2.144,2.165,True,False,83.459,flat,Eixample,38.999,3254.8175410000003
3300,4.529,4.233,True,True,172.365,flat,Eixample,17.738,3057.41037
6500,5.415,3.97,True,True,288.692,attic,Ciutat Vella,19.863,5734.289196
2499,4.147,1.821,False,False,,apartment,Les Corts,29.419,
2963,3.186,1.977,False,False,78.387,apartment,Ciutat Vella,33.426,2620.1638620000003
13272,4.963,1.98,False,False,146.242,apartment,Ciutat Vella,99.613,14567.604345999998
2921,1.006,1.081,True,False,65.654,apartment,Eixample,46.079,3025.270666
2644,1.025,1.057,False,False,58.323,apartment,Sant Andreu,45.826,2672.709798
2800,3.662,2.814,True,True,280.538,flat,Ciutat Vella,11.178,3135.8537640000004
4960,2.023,2.143,True,False,95.595,apartment,Ciutat Vella,49.622,4743.61509
2500,3.613,,True,False,183.334,flat,Sarria-Sant Gervasi,14.703,2695.5598019999998
2800,,1.037,True,True,52.738,attic,Eixample,,
2500,2.832,1.959,True,False,184.727,apartment,Ciutat Vella,13.659,2523.1860930000003
2700,2.938,1.886,True,True,109.8,flat,Eixample,26.262,2883.5676
4200,2.186,1.906,True,True,90.936,flat,Sants-Montjuïc,43.077,3917.2500720000003
3500,2.191,1.955,True,False,184.497,attic,Les Corts,18.429,3400.095213
2500,5.402,3.051,True,False,199.379,flat,Sarria-Sant Gervasi,13.928,2776.950712
2872,2.136,1.914,False,False,65.203,apartment,Eixample,45.3,2953.6959
3069,2.089,2.169,False,False,61.812,apartment,Ciutat Vella,51.515,3184.24518
3069,2.193,2.185,True,False,65.539,apartment,Ciutat Vella,50.532,3311.8167479999997
4583,3.156,2.014,False,False,78.244,apartment,Eixample,60.041,4697.8480039999995
3500,2.05,1.875,False,False,80.499,apartment,Sarria-Sant Gervasi,46.752,3763.489248
2500,1.944,3.161,True,False,73.059,flat,Eixample,33.424,2441.924016
5000,5.253,4.9,True,False,359.165,flat,Eixample,14.831,5326.776115000001
2800,3.265,1.92,True,True,133.942,apartment,Ciutat Vella,21.021,2815.594782
2946,2.149,1.006,False,False,64.897,apartment,Eixample,45.033,2922.5066010000005
2500,4.011,2.004,True,True,162.174,flat,Eixample,15.401,2497.641774
3000,1.97,1.048,True,False,78.547,flat,Sants-Montjuïc,39.229,3081.3202629999996
2650,3.617,3.01,True,True,199.947,attic,Ciutat Vella,14.548,2908.828956
4900,4.695,4.746,True,False,272.081,flat,Sarria-Sant Gervasi,19.099,5196.475019
2700,2.858,2.079,True,False,80.303,,Les Corts,,
3300,3.192,2.876,True,False,146.751,flat,Gràcia,25.717,3773.9954669999997
3600,3.824,,True,False,293.178,flat,Sant Andreu,12.302,3606.6757559999996
2500,1.901,1.039,True,True,83.512,attic,Eixample,28.746,2400.635952
3000,3.805,,True,True,142.882,,Sarria-Sant Gervasi,,
3500,1.994,2.151,True,True,90.872,attic,Sarria-Sant Gervasi,34.667,3150.2596240000003
2970,3.046,1.829,False,False,98.052,apartment,Sant Martí,27.809,2726.7280680000003
2500,2.818,1.929,True,False,140.696,,Ciutat Vella,18.816,2647.335936
2775,1.094,1.071,False,False,27.145,apartment,Les Corts,91.859,2493.512555
4515,2.024,2.007,False,False,81.674,apartment,Gràcia,46.779,3820.6280460000007
3500,2.185,1.951,True,False,189.001,attic,Ciutat Vella,19.047,3599.902047
2500,2.076,3.244,True,False,71.924,flat,Sant Martí,31.998,2301.4241520000005
3300,3.175,2.113,True,True,156.366,flat,Ciutat Vella,22.022,3443.492052
3800,4.362,4.295,True,True,235.713,flat,Sant Martí,16.904,3984.4925519999997
2700,3.045,1.896,True,False,91.286,,Eixample,32.628,2978.479608
3990,3.819,2.895,True,False,257.386,flat,Sant Andreu,15.35,3950.8751
2630,1.006,1.054,False,False,32.4,apartment,Sant Martí,,
3000,1.94,1.831,True,True,,flat,Eixample,34.72,
4000,4.196,3.278,True,True,190.872,flat,Ciutat Vella,21.573,4117.681656000001
3000,4.022,2.912,True,False,208.215,attic,Sarria-Sant Gervasi,16.052,3342.26718
3500,1.907,1.801,True,True,,attic,Eixample,35.629,
3373,1.804,0.976,False,False,65.616,apartment,Les Corts,54.308,3563.473728
2700,4.349,1.895,True,False,89.451,,Ciutat Vella,31.95,2857.95945
3180,3.098,3.297,True,False,203.441,apartment,Eixample,15.244,3101.254604
3300,3.99,0.979,True,False,146.141,flat,Ciutat Vella,21.819,3188.6504789999995
2700,3.863,2.722,True,True,177.842,flat,Sarria-Sant Gervasi,14.137,2514.1523540000003
2800,2.959,2.907,True,True,148.759,apartment,Ciutat Vella,15.853,2358.276427
5500,2.95,2.02,True,False,95.129,,Sant Andreu,56.208,5347.010832
2750,,3.627,True,False,256.342,flat,Ciutat Vella,11.077,2839.500334
3668,2.726,2.153,False,False,104.792,apartment,Eixample,37.68,3948.56256
3100,,0.973,True,True,45.401,,Eixample,63.995,2905.436995
2900,3.964,2.154,True,True,151.185,flat,Eixample,18.409,2783.164665
5200,2.893,2.065,True,True,141.667,flat,Sarria-Sant Gervasi,31.576,4473.2771920000005
2800,3.288,3.004,True,True,167.714,apartment,Sant Martí,18.012,3020.864568
6800,6.307,3.869,False,False,344.669,flat,Ciutat Vella,20.193,6959.901117
2600,3.26,1.85,True,False,135.083,flat,Ciutat Vella,17.835,2409.205305
3900,3.21,2.086,False,False,148.48,attic,Ciutat Vella,25.869,3841.0291199999997
2630,0.91,1.052,False,True,31.276,,Ciutat Vella,94.644,2960.085744
2600,3.271,2.177,False,False,94.648,flat,Sarria-Sant Gervasi,31.751,3005.168648
2500,3.885,3.143,True,False,188.34,flat,Sants-Montjuïc,14.207,2675.74638
5000,3.126,1.879,True,True,228.91,attic,Eixample,18.564,4249.48524
4219,3.601,2.049,False,False,106.248,apartment,Gràcia,36.779,3907.6951920000006
3862,3.055,1.844,False,False,,,Eixample,34.727,
2800,2.744,1.94,True,False,,flat,Eixample,24.458,
3300,3.819,1.834,False,True,217.114,flat,Gràcia,16.11,3497.70654
4900,4.923,4.914,True,True,244.215,,Sant Martí,17.477,4268.145555
4600,3.299,1.937,False,True,83.589,,Sants-Montjuïc,54.427,4549.498503
3600,2.784,4.252,True,True,162.388,flat,Ciutat Vella,21.07,3421.5151600000004
4000,0.0,,True,False,122.195,,Eixample,31.262,3820.06009
2715,1.989,1.037,False,False,67.617,apartment,Horta- Guinardo,42.16,2850.73272
3500,4.657,2.824,True,True,193.709,flat,Sant Martí,17.439,3378.0912510000003
3500,4.6,3.863,True,True,213.769,flat,Eixample,14.756,3154.375364
2500,3.664,1.949,True,False,162.918,flat,Les Corts,14.987,2441.652066
2650,4.354,2.957,True,True,195.298,flat,Eixample,14.117,2757.021866
3300,5.387,2.792,True,True,199.206,flat,Eixample,,
8500,4.162,3.027,True,False,204.023,attic,Sarria-Sant Gervasi,45.625,9308.549375
2900,4.073,3.19,True,False,,flat,Gràcia,19.205,
6900,5.029,5.093,True,True,,flat,Eixample,29.42,
3961,3.271,1.898,True,True,,flat,Eixample,29.249,
15000,3.893,4.841,True,True,431.141,flat,Eixample,32.803,14142.718223
2520,2.942,1.861,True,False,183.809,,Eixample,13.271,2439.329239
3050,2.906,1.936,False,False,128.9,apartment,Ciutat Vella,24.344,3137.9416
4034,3.742,2.886,True,True,185.823,flat,Sarria-Sant Gervasi,21.427,3981.629421
6000,4.351,2.913,True,False,203.433,flat,Sants-Montjuïc,30.555,6215.895315
8700,2.757,2.166,True,True,161.177,flat,Sant Martí,56.101,9042.190877
5500,3.101,2.106,True,False,99.178,,Sarria-Sant Gervasi,51.726,5130.081228
2550,2.128,,False,False,123.431,apartment,Eixample,,
4000,4.044,4.374,True,True,324.053,flat,Gràcia,14.565,4719.831945
2800,3.186,,True,True,135.624,flat,Sarria-Sant Gervasi,20.368,2762.389632
4500,2.727,2.128,True,False,97.684,flat,Sants-Montjuïc,42.361,4137.991924
4000,,2.167,True,False,118.252,apartment,Ciutat Vella,37.015,4377.09778
15000,3.967,2.995,True,True,425.047,flat,Eixample,33.424,14206.770928
3600,4.887,3.769,True,True,203.883,attic,Sant Martí,18.048,3679.680384
5476,,1.846,False,False,54.728,apartment,Gràcia,92.044,5037.384032
6000,0.0,1.017,False,False,,apartment,Eixample,22.312,
2900,4.285,1.881,True,True,160.665,flat,Sarria-Sant Gervasi,20.775,3337.8153749999997
3400,4.834,3.803,True,True,218.185,flat,Gràcia,15.628,3409.79518
4700,2.963,,False,False,82.757,apartment,Eixample,60.706,5023.846442000001
3630,2.706,2.916,False,False,218.292,flat,Ciutat Vella,15.927,3476.736684
2578,1.921,1.089,True,False,51.221,apartment,Sarria-Sant Gervasi,50.247,2573.701587
3555,2.06,2.145,True,True,101.152,flat,Les Corts,34.76,3516.0435199999997
4476,1.801,1.06,False,False,63.117,apartment,Sarria-Sant Gervasi,64.429,4066.565193
2545,2.147,2.043,False,False,112.438,apartment,Sant Martí,19.765,2222.33707
2820,3.058,1.9,False,False,91.652,flat,Eixample,,
3300,2.169,1.944,False,False,108.201,flat,Eixample,29.715,3215.1927149999997
2700,4.08,4.158,True,True,148.404,flat,Sarria-Sant Gervasi,,
3800,3.832,2.964,True,True,271.567,flat,Sarria-Sant Gervasi,12.942,3514.6201140000003
5000,3.667,3.143,True,True,235.381,flat,Eixample,22.246,5236.285726
5000,1.077,1.058,False,False,46.317,apartment,Sant Martí,109.229,5059.159593
3800,1.806,2.181,True,True,106.613,flat,Sant Martí,36.744,3917.3880719999997
7192,2.031,0.913,False,False,52.296,apartment,Ciutat Vella,120.307,6291.574872
3500,2.982,3.219,True,False,191.403,flat,Sants-Montjuïc,18.218,3486.9798539999997
2600,1.872,2.025,False,False,96.849,apartment,Sarria-Sant Gervasi,27.918,2703.830382
3450,2.122,1.953,False,False,63.241,apartment,Ciutat Vella,61.759,3905.700919
6000,,1.06,False,False,315.354,flat,Eixample,22.13,6978.784019999999
4500,3.937,2.94,True,False,154.566,flat,Gràcia,31.58,4881.19428
3200,4.338,2.851,True,True,250.828,flat,Ciutat Vella,13.869,3478.733532
2580,2.721,1.991,True,False,149.642,apartment,Eixample,17.656,2642.079152
2650,1.987,2.109,True,True,129.049,,Eixample,22.838,2947.221062
4000,3.121,2.023,False,False,103.95,flat,Sant Martí,38.472,3999.1644
3800,5.348,2.785,True,False,214.262,flat,Ciutat Vella,17.643,3780.224466
2800,5.064,1.827,True,False,198.011,flat,Eixample,14.337,2838.883707
2970,2.864,2.085,False,False,128.978,apartment,Sarria-Sant Gervasi,,
7500,5.499,4.203,True,True,235.002,attic,Eixample,32.283,7586.569566000001
3500,4.92,4.326,True,True,208.972,flat,Eixample,18.027,3767.138244
2805,4.047,2.799,True,False,185.135,flat,Ciutat Vella,15.203,2814.6074049999997
3800,1.847,1.913,True,True,101.291,flat,Gràcia,40.135,4065.3142849999995
2500,0.937,0.955,False,False,47.095,apartment,Eixample,59.445,2799.5622749999998
2478,3.295,2.785,False,False,90.112,apartment,Sarria-Sant Gervasi,24.019,2164.4001279999998
3373,1.911,1.03,False,False,64.091,apartment,Sants-Montjuïc,59.27,3798.67357
2700,3.288,2.025,True,False,119.087,flat,Ciutat Vella,20.744,2470.340728
2500,3.734,2.135,True,True,206.959,flat,Ciutat Vella,13.701,2835.545259
2790,4.272,3.133,True,True,212.008,attic,Sant Andreu,13.777,2920.834216
3800,,2.928,True,False,210.355,flat,Gràcia,17.828,3750.2089399999995
5495,3.201,2.051,False,False,92.489,apartment,Horta- Guinardo,65.501,6058.121989000001
3200,3.268,1.907,True,False,111.355,flat,Eixample,24.936,2776.7482800000002
6000,2.103,1.84,True,True,290.028,,Eixample,18.488,5362.037664
3000,4.634,2.977,True,True,214.942,flat,Eixample,12.637,2716.2220540000003
2950,4.661,2.773,True,True,292.13,flat,Eixample,9.519,2780.78547
5300,4.902,4.854,True,False,270.796,flat,Horta- Guinardo,19.96,5405.08816
4000,4.008,4.119,True,True,172.242,flat,Horta- Guinardo,21.448,3694.246416
2500,2.937,1.817,True,False,130.267,flat,Sants-Montjuïc,21.677,2823.797759
2800,0.0,0.941,True,False,73.576,,Eixample,36.991,2721.6498159999996
5000,5.447,4.309,True,False,198.652,flat,Eixample,26.839,5331.621028
3500,3.091,1.845,False,False,165.907,flat,Eixample,19.779,3281.474553
2900,4.054,3.152,True,True,150.187,flat,Ciutat Vella,20.009,3005.091683
3166,3.125,1.986,True,True,95.468,flat,Sarria-Sant Gervasi,27.332,2609.331376
2984,2.126,0.983,False,False,51.631,apartment,Gràcia,64.001,3304.4356310000003
2800,4.13,,True,True,184.013,,Ciutat Vella,16.636,3061.240268
4800,4.003,3.947,True,False,188.977,flat,Horta- Guinardo,26.123,4936.646171
2946,1.872,0.931,False,False,67.478,apartment,Sarria-Sant Gervasi,43.415,2929.5573699999995
3668,3.016,2.098,False,False,109.879,apartment,Ciutat Vella,,
4146,1.067,1.076,False,False,46.24,apartment,Sarria-Sant Gervasi,86.153,3983.7147200000004
2900,4.065,3.076,True,False,140.752,flat,Eixample,19.949,2807.8616480000005
5000,3.888,3.262,True,True,238.225,flat,Ciutat Vella,20.562,4898.38245
3600,5.457,3.642,True,True,194.913,flat,Les Corts,17.528,3416.435064
4000,0.0,0.909,True,False,123.054,,Ciutat Vella,35.393,4355.250222000001
2984,1.85,0.959,False,False,,apartment,Sants-Montjuïc,55.925,
4500,,1.959,True,True,84.53,,Eixample,52.98,4478.3994
7000,4.321,5.49,True,True,366.999,flat,Eixample,16.514,6060.621486
2600,4.833,3.242,True,True,155.784,flat,Sants-Montjuïc,18.049,2811.7454159999998
2900,4.282,2.895,True,False,260.525,apartment,Sant Martí,11.556,3010.6268999999993
2684,2.096,0.959,False,False,,apartment,Les Corts,39.418,
3000,1.973,,True,False,74.338,apartment,Sarria-Sant Gervasi,37.819,2811.388822
5500,3.932,2.975,True,False,281.325,attic,Eixample,19.677,5535.632025
4000,3.037,1.918,False,False,,flat,Eixample,38.384,
3219,3.278,2.049,True,True,124.734,flat,Sarria-Sant Gervasi,26.606,3318.6728040000003
4100,4.054,,False,True,102.841,attic,Eixample,35.802,3681.913482
2500,1.984,0.989,False,False,54.935,apartment,Sarria-Sant Gervasi,41.658,2288.48223
3500,1.937,,True,True,119.156,attic,Eixample,33.989,4049.9932839999997
4500,3.796,2.771,True,True,273.17,,Sarria-Sant Gervasi,16.294,4451.031980000001
3885,2.831,1.934,True,True,113.785,flat,Sarria-Sant Gervasi,32.345,3680.3758249999996
3500,3.28,3.058,True,True,188.285,apartment,Ciutat Vella,17.858,3362.39353
2800,2.911,2.816,True,False,,,Eixample,17.18,
3250,4.4,3.287,True,False,230.799,flat,Eixample,14.087,3251.265513
3868,2.075,1.875,False,False,88.1,apartment,Eixample,43.968,3873.5808
2700,,1.881,True,True,87.164,,Sant Martí,32.551,2837.275364
4696,0.91,0.952,False,False,57.44,apartment,Sarria-Sant Gervasi,81.599,4687.04656
2500,3.905,2.185,True,False,156.533,flat,Ciutat Vella,16.69,2612.53577
2600,4.822,2.085,True,False,169.042,flat,Sant Martí,15.744,2661.3972479999998
4000,3.09,1.929,True,False,122.722,,Ciutat Vella,32.909,4038.658298
4515,2.066,2.063,False,False,91.132,apartment,Sant Martí,47.406,4320.203592
2500,3.847,2.137,True,True,142.092,,Horta- Guinardo,19.503,2771.2202760000005
3300,5.042,2.731,True,True,210.995,flat,Eixample,15.717,3316.208415
2650,3.887,2.964,True,True,181.722,attic,Gràcia,13.521,2457.0631620000004
3050,3.102,2.112,False,True,,apartment,Sarria-Sant Gervasi,24.17,
3800,2.105,1.913,True,True,97.506,flat,Eixample,37.807,3686.4093420000004
3600,2.993,3.695,True,True,190.424,flat,Sarria-Sant Gervasi,18.741,3568.736184
2482,1.84,,False,False,65.179,apartment,Sants-Montjuïc,41.233,2687.525707
7000,4.223,4.689,True,True,362.092,flat,Eixample,,
6213,3.086,1.849,False,False,111.393,apartment,Eixample,50.691,5646.622563
3000,4.313,1.819,True,True,123.196,,Les Corts,27.229,3354.5038839999997
3200,3.046,2.028,True,False,120.062,flat,Sarria-Sant Gervasi,26.444,3174.919528
3046,0.938,1.025,False,False,56.293,apartment,Gràcia,52.476,2954.031468
4500,3.132,1.953,True,False,98.462,flat,Gràcia,46.18,4546.97516
3868,2.048,1.987,False,False,86.006,apartment,Sant Martí,40.536,3486.3392160000003
3000,3.972,3.937,True,True,257.744,flat,Les Corts,12.543,3232.8829920000003
